fetched_utc,publication_time,record_id,geom_hash,street_from,street_to,jam_level
2026-07-17T10:51:59Z,2026-07-17T13:56:04.605049+03:00,_0,69fc3b9dbbdd,Strovolos,Archiepiskopou Makariou III Ave,0
2026-07-17T10:51:59Z,2026-07-17T13:56:04.605049+03:00,_1,e9824d0075f7,Lemesou Ave,,3
2026-07-17T10:51:59Z,2026-07-17T13:56:04.605049+03:00,_2,91353c408128,,Lemesou Ave,0
2026-07-17T10:51:59Z,2026-07-17T13:56:04.605049+03:00,_0,391ae18682fa,Episkopi,> A1 Lefkosia / (A5) Larnaka / (A5)(A3) Larnaka Airport,0
2026-07-17T10:51:59Z,2026-07-17T13:56:04.605049+03:00,_1,cafc026927d2,Germasogeia,Germasogeia,4
2026-07-17T10:51:59Z,2026-07-17T13:56:04.605049+03:00,_0,807a263ccec7,E147 - Archiepiskopou Makariou III Ave,Agias Filaxeos,0
2026-07-17T10:51:59Z,2026-07-17T13:56:04.605049+03:00,_1,a4260c51b19c,Steliou Kyriakidi,,4
2026-07-17T10:51:59Z,2026-07-17T13:56:04.605049+03:00,_2,f5f94ff22484,Agias Filaxeos,E110,0
2026-07-17T10:51:59Z,2026-07-17T13:56:04.605049+03:00,_0,21071115abc5,,> A1 Lefkosia / (A5) Larnaka / (A5)(A3) Larnaka Airport,0
2026-07-17T10:51:59Z,2026-07-17T13:56:04.605049+03:00,_1,3d69df352bf6,Germasogeia,Agios Tychonas,4
2026-07-17T10:51:59Z,2026-07-17T13:56:04.605049+03:00,_2,daac4c5293d9,Parekklisia,Archiepiskopou Makariou III Ave,0
2026-07-17T10:51:59Z,2026-07-17T13:56:04.605049+03:00,_3,e9824d0075f7,Lemesou Ave,,3
2026-07-17T10:51:59Z,2026-07-17T13:56:04.605049+03:00,_4,e2cde6fd93fa,,Evagorou Ave,0
2026-07-17T10:51:59Z,2026-07-17T13:56:04.605049+03:00,_0,a621b9829dc1,Exit 24 >E127 Germasogeia / E113 Lemesos-Centre,A6,0
2026-07-17T10:51:59Z,2026-07-17T13:56:04.605049+03:00,_1,fcc252ee8f23,A1,Kato Polemidia,2
2026-07-17T10:51:59Z,2026-07-17T13:56:04.605049+03:00,_2,5052820d4346,A1,"to A6 > Pafos, Pafos Airport",0
2026-07-17T11:07:37Z,2026-07-17T14:12:11.595189+03:00,_0,acb430b8e822,Strovolos,Archiepiskopou Makariou III Ave,0
2026-07-17T11:07:37Z,2026-07-17T14:12:11.595189+03:00,_1,394713f228bd,Lemesou Ave,Lemesou Ave,3
2026-07-17T11:07:37Z,2026-07-17T14:12:11.595189+03:00,_0,a359d7f879e7,E110,E147 - Archiepiskopou Makariou III Ave,0
2026-07-17T11:07:37Z,2026-07-17T14:12:11.595189+03:00,_1,46e4c4dd26b1,Agias Filaxeos,E147 - Archiepiskopou Makariou III Ave,2
2026-07-17T11:07:37Z,2026-07-17T14:12:11.595189+03:00,_0,391ae18682fa,Episkopi,> A1 Lefkosia / (A5) Larnaka / (A5)(A3) Larnaka Airport,0
2026-07-17T11:07:37Z,2026-07-17T14:12:11.595189+03:00,_1,cafc026927d2,Germasogeia,Germasogeia,4
2026-07-17T11:07:37Z,2026-07-17T14:12:11.595189+03:00,_0,21071115abc5,,> A1 Lefkosia / (A5) Larnaka / (A5)(A3) Larnaka Airport,0
2026-07-17T11:07:37Z,2026-07-17T14:12:11.595189+03:00,_1,3d69df352bf6,Germasogeia,Agios Tychonas,4
2026-07-17T11:07:37Z,2026-07-17T14:12:11.595189+03:00,_2,03d2cef6c66a,Parekklisia,Archiepiskopou Makariou III Ave,0
2026-07-17T11:07:37Z,2026-07-17T14:12:11.595189+03:00,_3,6efde239cabf,Lemesou Ave,Archiepiskopou Makariou III Ave,3
2026-07-17T11:07:37Z,2026-07-17T14:12:11.595189+03:00,_4,f7f1e6fbecb6,Lemesou Ave,Evagorou Ave,0
2026-07-17T12:20:38Z,2026-07-17T15:24:42.184300+03:00,_0,199710dc4a27,Strovolos,E164 - Armenias,0
2026-07-17T12:20:38Z,2026-07-17T15:24:42.184300+03:00,_1,fedb3d094e5d,A1,Lemesou Ave,1
2026-07-17T12:20:38Z,2026-07-17T15:24:42.184300+03:00,_2,d6df578c88ea,Lemesou Ave,Lemesou Ave,0
2026-07-17T12:20:38Z,2026-07-17T15:24:42.184300+03:00,_3,8b530b355b26,Lemesou Ave,Archiepiskopou Makariou III Ave,3
2026-07-17T12:20:38Z,2026-07-17T15:24:42.184300+03:00,_0,6eb3033e950e,E110,E147 - Archiepiskopou Makariou III Ave,0
2026-07-17T12:20:38Z,2026-07-17T15:24:42.184300+03:00,_1,88697bca4b53,Agias Filaxeos,E147 - Archiepiskopou Makariou III Ave,2
2026-07-17T12:20:38Z,2026-07-17T15:24:42.184300+03:00,_0,06afc6492b14,Exit 24 >E127 Germasogeia / E113 Lemesos-Centre,Exit 26 > E114 Mesa Geitonia / Lemesos-Centre / F131 Mathikoloni,1
2026-07-17T12:20:38Z,2026-07-17T15:24:42.184300+03:00,_1,9800ef0abc36,Agios Athanasios,Exit 26 > E114 Mesa Geitonia / Lemesos-Centre / F131 Mathikoloni,0
2026-07-17T12:20:38Z,2026-07-17T15:24:42.184300+03:00,_2,1f9e4309220a,Agios Athanasios,Agios Athanasios,1
2026-07-17T12:20:38Z,2026-07-17T15:24:42.184300+03:00,_3,5f071a5847f6,Mesa Geitonia,Lemesos,0
2026-07-17T12:20:38Z,2026-07-17T15:24:42.184300+03:00,_4,e1dac3423766,Lemesos,Lemesos,2
2026-07-17T12:20:38Z,2026-07-17T15:24:42.184300+03:00,_5,ef93f4872b51,Lemesos,"to A6 > Pafos, Pafos Airport",0
2026-07-17T12:20:38Z,2026-07-17T15:24:42.184300+03:00,_0,807a263ccec7,E147 - Archiepiskopou Makariou III Ave,Agias Filaxeos,0
2026-07-17T12:20:38Z,2026-07-17T15:24:42.184300+03:00,_1,a4260c51b19c,Steliou Kyriakidi,,3
2026-07-17T12:20:38Z,2026-07-17T15:24:42.184300+03:00,_2,f5f94ff22484,Agias Filaxeos,E110,0
2026-07-17T12:20:38Z,2026-07-17T15:24:42.184300+03:00,_0,21071115abc5,,> A1 Lefkosia / (A5) Larnaka / (A5)(A3) Larnaka Airport,0
2026-07-17T12:20:38Z,2026-07-17T15:24:42.184300+03:00,_1,b26392a0c648,Germasogeia,Mouttagiaka,2
2026-07-17T12:20:38Z,2026-07-17T15:24:42.184300+03:00,_2,c7a72f53d14b,Mouttagiaka,E164 - Armenias,0
2026-07-17T12:20:38Z,2026-07-17T15:24:42.184300+03:00,_3,fedb3d094e5d,A1,Lemesou Ave,1
2026-07-17T12:20:38Z,2026-07-17T15:24:42.184300+03:00,_4,d6df578c88ea,Lemesou Ave,Lemesou Ave,0
2026-07-17T12:20:38Z,2026-07-17T15:24:42.184300+03:00,_5,3dec49aff703,Lemesou Ave,Archiepiskopou Makariou III Ave,3
2026-07-17T12:20:38Z,2026-07-17T15:24:42.184300+03:00,_6,8ff236a3874f,Lemesou Ave,B18 - Digeni Akrita Ave,0
2026-07-17T12:20:38Z,2026-07-17T15:24:42.184300+03:00,_7,055237d5336a,Archiepiskopou Makariou III Ave,B18 - Georgiou Griva Digeni Ave,3
2026-07-17T12:20:38Z,2026-07-17T15:24:42.184300+03:00,_8,e1beab30434a,Archiepiskopou Makariou III Ave,Evagorou Ave,0
2026-07-17T12:20:38Z,2026-07-17T15:24:42.184300+03:00,_0,391ae18682fa,Episkopi,> A1 Lefkosia / (A5) Larnaka / (A5)(A3) Larnaka Airport,0
2026-07-17T12:20:38Z,2026-07-17T15:24:42.184300+03:00,_1,cafc026927d2,Germasogeia,Germasogeia,2
2026-07-17T14:12:20Z,2026-07-17T17:16:00.676688+03:00,_0,db379abb1dc7,Georgiou Neofytou,Spyrou Kyprianou Ave,0
2026-07-17T14:12:20Z,2026-07-17T17:16:00.676688+03:00,_1,d485409681ec,Spyrou Kyprianou Ave,Spyrou Kyprianou Ave,3
2026-07-17T14:12:20Z,2026-07-17T17:16:00.676688+03:00,_2,b16f06e86626,Spyrou Kyprianou Ave,Angelou Vlachou,0
2026-07-17T14:12:20Z,2026-07-17T17:16:00.676688+03:00,_0,807a263ccec7,E147 - Archiepiskopou Makariou III Ave,Agias Filaxeos,0
2026-07-17T14:12:20Z,2026-07-17T17:16:00.676688+03:00,_1,a4260c51b19c,Steliou Kyriakidi,,4
2026-07-17T14:12:20Z,2026-07-17T17:16:00.676688+03:00,_2,f5f94ff22484,Agias Filaxeos,E110,0
2026-07-17T14:12:20Z,2026-07-17T17:16:00.676688+03:00,_0,2855457a23fe,E110,E147 - Archiepiskopou Makariou III Ave,0
2026-07-17T14:12:20Z,2026-07-17T17:16:00.676688+03:00,_1,b1607c8a378f,Agias Filaxeos,E147 - Archiepiskopou Makariou III Ave,3
2026-07-17T14:12:20Z,2026-07-17T17:16:00.676688+03:00,_0,f2e7dbbab450,Exit 24 >E127 Germasogeia / E113 Lemesos-Centre,Mesa Geitonia,2
2026-07-17T14:12:20Z,2026-07-17T17:16:00.676688+03:00,_1,8f69c2edf627,Lemesos,Kato Polemidia,0
2026-07-17T14:12:20Z,2026-07-17T17:16:00.676688+03:00,_2,ce239bce6647,Kato Polemidia,Kato Polemidia,2
2026-07-17T14:12:20Z,2026-07-17T17:16:00.676688+03:00,_3,8e8cea011a58,Ypsonas,"to A6 > Pafos, Pafos Airport",0
2026-07-17T15:47:19Z,2026-07-17T18:51:53.454493+03:00,_0,807a263ccec7,E147 - Archiepiskopou Makariou III Ave,Agias Filaxeos,0
2026-07-17T15:47:19Z,2026-07-17T18:51:53.454493+03:00,_1,a4260c51b19c,Steliou Kyriakidi,,3
2026-07-17T15:47:19Z,2026-07-17T18:51:53.454493+03:00,_2,f5f94ff22484,Agias Filaxeos,E110,0
2026-07-17T15:47:19Z,2026-07-17T18:51:53.454493+03:00,_0,1903b2559960,,Archiepiskopou Makariou III Ave,0
2026-07-17T15:47:19Z,2026-07-17T18:51:53.454493+03:00,_1,660d388bb733,Lemesou Ave,Archiepiskopou Makariou III Ave,2
2026-07-17T15:47:19Z,2026-07-17T18:51:53.454493+03:00,_2,f7f1e6fbecb6,Lemesou Ave,Evagorou Ave,0
2026-07-17T16:54:04Z,2026-07-17T19:58:38.382790+03:00,_0,72b03ff9b5bc,E110,E110 - Agias Fylaxeos,0
2026-07-17T16:54:04Z,2026-07-17T19:58:38.382790+03:00,_1,e50ca2ecb1e0,E110 - 1 Apriliou,,3
2026-07-17T16:54:04Z,2026-07-17T19:58:38.382790+03:00,_2,ce0d49cab8a3,E110 - Agias Fylaxeos,E147 - Archiepiskopou Makariou III Ave,0
2026-07-17T16:54:04Z,2026-07-17T19:58:38.382790+03:00,_3,535964c57235,Agias Filaxeos,E147 - Archiepiskopou Makariou III Ave,4
2026-07-17T16:54:04Z,2026-07-17T19:58:38.382790+03:00,_0,0299ed13c1f9,Exit 24 >E127 Germasogeia / E113 Lemesos-Centre,Kato Polemidia,0
2026-07-17T16:54:04Z,2026-07-17T19:58:38.382790+03:00,_1,ce239bce6647,Kato Polemidia,Kato Polemidia,2
2026-07-17T16:54:04Z,2026-07-17T19:58:38.382790+03:00,_2,8e8cea011a58,Ypsonas,"to A6 > Pafos, Pafos Airport",0
2026-07-17T18:06:19Z,2026-07-17T21:10:53.175816+03:00,_0,6eb3033e950e,E110,E147 - Archiepiskopou Makariou III Ave,0
2026-07-17T18:06:19Z,2026-07-17T21:10:53.175816+03:00,_1,d80004862f7f,Agias Filaxeos,E147 - Archiepiskopou Makariou III Ave,4
2026-07-17T18:06:19Z,2026-07-17T21:10:53.175816+03:00,_0,62a45ec3d32e,E147 - Archiepiskopou Makariou III Ave,E110 - Eleftherias,0
2026-07-17T18:06:19Z,2026-07-17T21:10:53.175816+03:00,_1,db98c9d0a2e0,E110 - 1 Apriliou,E110 - 1 Apriliou,3
2026-07-17T18:06:19Z,2026-07-17T21:10:53.175816+03:00,_2,c97b954fcb12,E110 - 1 Apriliou,E110,0
2026-07-18T04:04:21Z,2026-07-18T07:08:55.202044+03:00,_0,1903b2559960,,Archiepiskopou Makariou III Ave,0
2026-07-18T04:04:21Z,2026-07-18T07:08:55.202044+03:00,_1,660d388bb733,Lemesou Ave,Archiepiskopou Makariou III Ave,2
2026-07-18T04:04:21Z,2026-07-18T07:08:55.202044+03:00,_2,f7f1e6fbecb6,Lemesou Ave,Evagorou Ave,0
2026-07-18T08:12:30Z,2026-07-18T11:17:04.027683+03:00,_0,72b03ff9b5bc,E110,E110 - Agias Fylaxeos,0
2026-07-18T08:12:30Z,2026-07-18T11:17:04.027683+03:00,_1,e50ca2ecb1e0,E110 - 1 Apriliou,,2
2026-07-18T08:12:30Z,2026-07-18T11:17:04.027683+03:00,_2,7ddfe1676243,E110 - Agias Fylaxeos,E147 - Archiepiskopou Makariou III Ave,0
2026-07-18T09:49:18Z,2026-07-18T12:53:52.405338+03:00,_0,9d2078cb692f,E147 - Archiepiskopou Makariou III Ave,E110 - Agias Fylaxeos,0
2026-07-18T09:49:18Z,2026-07-18T12:53:52.405338+03:00,_1,6841a02a1258,,E110 - 1 Apriliou,2
2026-07-18T09:49:18Z,2026-07-18T12:53:52.405338+03:00,_2,f99b72a378a5,E110 - Agias Fylaxeos,E110,0
2026-07-18T16:34:05Z,2026-07-18T19:38:39.491535+03:00,_0,cdd9246a055f,E110,E147 - Archiepiskopou Makariou III Ave,0
2026-07-18T16:34:05Z,2026-07-18T19:38:39.491535+03:00,_1,f8a1b1df72c7,Agias Filaxeos,E147 - Archiepiskopou Makariou III Ave,4
2026-07-18T16:34:05Z,2026-07-18T19:38:39.491535+03:00,_0,1903b2559960,,Archiepiskopou Makariou III Ave,0
2026-07-18T16:34:05Z,2026-07-18T19:38:39.491535+03:00,_1,660d388bb733,Lemesou Ave,Archiepiskopou Makariou III Ave,2
2026-07-18T16:34:05Z,2026-07-18T19:38:39.491535+03:00,_2,f7f1e6fbecb6,Lemesou Ave,Evagorou Ave,0
2026-07-18T17:38:21Z,2026-07-18T20:42:55.291706+03:00,_0,fe72ea2b224f,Strovolos,Lemesou Ave,0
2026-07-18T17:38:21Z,2026-07-18T20:42:55.291706+03:00,_1,16a08779ce14,Strovolos,Lemesou Ave,3
2026-07-18T17:38:21Z,2026-07-18T20:42:55.291706+03:00,_2,002a54c51467,A1,Archiepiskopou Makariou III Ave,0
2026-07-18T17:38:21Z,2026-07-18T20:42:55.291706+03:00,_0,d0dc64f54734,,Lemesou Ave,0
2026-07-18T17:38:21Z,2026-07-18T20:42:55.291706+03:00,_1,16a08779ce14,Strovolos,Lemesou Ave,3
2026-07-18T17:38:21Z,2026-07-18T20:42:55.291706+03:00,_2,726abfd22a60,A1,Evagorou Ave,0
2026-07-18T18:36:43Z,2026-07-18T21:41:18.369235+03:00,_0,5605f34ad0da,E110,E147 - Archiepiskopou Makariou III Ave,0
2026-07-18T18:36:43Z,2026-07-18T21:41:18.369235+03:00,_1,676c339d8b55,Agias Filaxeos,E147 - Archiepiskopou Makariou III Ave,3
2026-07-18T18:36:43Z,2026-07-18T21:41:18.369235+03:00,_0,1903b2559960,,Archiepiskopou Makariou III Ave,0
2026-07-18T18:36:43Z,2026-07-18T21:41:18.369235+03:00,_1,660d388bb733,Lemesou Ave,Archiepiskopou Makariou III Ave,2
2026-07-18T18:36:43Z,2026-07-18T21:41:18.369235+03:00,_2,f7f1e6fbecb6,Lemesou Ave,Evagorou Ave,0
2026-07-19T04:34:37Z,2026-07-19T07:39:12.605879+03:00,_0,1903b2559960,,Archiepiskopou Makariou III Ave,0
2026-07-19T04:34:37Z,2026-07-19T07:39:12.605879+03:00,_1,660d388bb733,Lemesou Ave,Archiepiskopou Makariou III Ave,2
2026-07-19T04:34:37Z,2026-07-19T07:39:12.605879+03:00,_2,f7f1e6fbecb6,Lemesou Ave,Evagorou Ave,0
2026-07-19T14:43:07Z,2026-07-19T17:47:42.556803+03:00,_0,fe72ea2b224f,Strovolos,Lemesou Ave,0
2026-07-19T14:43:07Z,2026-07-19T17:47:42.556803+03:00,_1,1c3025f6d361,Strovolos,Lemesou Ave,4
2026-07-19T14:43:07Z,2026-07-19T17:47:42.556803+03:00,_2,7792802c8552,Aglantzia,Archiepiskopou Makariou III Ave,0
2026-07-19T14:43:07Z,2026-07-19T17:47:42.556803+03:00,_0,d0dc64f54734,,Lemesou Ave,0
2026-07-19T14:43:07Z,2026-07-19T17:47:42.556803+03:00,_1,1c3025f6d361,Strovolos,Lemesou Ave,4
2026-07-19T14:43:07Z,2026-07-19T17:47:42.556803+03:00,_2,aea2144af660,Aglantzia,Evagorou Ave,0
2026-07-19T16:38:47Z,2026-07-19T19:43:22.419220+03:00,_0,fe72ea2b224f,Strovolos,Lemesou Ave,0
2026-07-19T16:38:47Z,2026-07-19T19:43:22.419220+03:00,_1,1c3025f6d361,Strovolos,Lemesou Ave,3
2026-07-19T16:38:47Z,2026-07-19T19:43:22.419220+03:00,_2,7792802c8552,Aglantzia,Archiepiskopou Makariou III Ave,0
2026-07-19T16:38:47Z,2026-07-19T19:43:22.419220+03:00,_0,ec019cdf3c7f,E110,E147 - Archiepiskopou Makariou III Ave,0
2026-07-19T16:38:47Z,2026-07-19T19:43:22.419220+03:00,_1,e713c7488bdd,Agias Filaxeos,E147 - Archiepiskopou Makariou III Ave,4
2026-07-19T16:38:47Z,2026-07-19T19:43:22.419220+03:00,_0,d0dc64f54734,,Lemesou Ave,0
2026-07-19T16:38:47Z,2026-07-19T19:43:22.419220+03:00,_1,1c3025f6d361,Strovolos,Lemesou Ave,3
2026-07-19T16:38:47Z,2026-07-19T19:43:22.419220+03:00,_2,aea2144af660,Aglantzia,Evagorou Ave,0
2026-07-19T17:41:39Z,2026-07-19T20:46:14.325532+03:00,_0,fe72ea2b224f,Strovolos,Lemesou Ave,0
2026-07-19T17:41:39Z,2026-07-19T20:46:14.325532+03:00,_1,1c3025f6d361,Strovolos,Lemesou Ave,3
2026-07-19T17:41:39Z,2026-07-19T20:46:14.325532+03:00,_2,7792802c8552,Aglantzia,Archiepiskopou Makariou III Ave,0
2026-07-19T17:41:39Z,2026-07-19T20:46:14.325532+03:00,_0,dd4be8784553,E147 - Archiepiskopou Makariou III Ave,Agias Filaxeos,0
2026-07-19T17:41:39Z,2026-07-19T20:46:14.325532+03:00,_1,d94f3552936f,Agiou Artemiou,Agias Filaxeos,3
2026-07-19T17:41:39Z,2026-07-19T20:46:14.325532+03:00,_2,dde5cf58706d,Agias Filaxeos,E110,0
2026-07-19T17:41:39Z,2026-07-19T20:46:14.325532+03:00,_0,d0dc64f54734,,Lemesou Ave,0
2026-07-19T17:41:39Z,2026-07-19T20:46:14.325532+03:00,_1,1c3025f6d361,Strovolos,Lemesou Ave,3
2026-07-19T17:41:39Z,2026-07-19T20:46:14.325532+03:00,_2,aea2144af660,Aglantzia,Evagorou Ave,0
2026-07-19T18:41:52Z,2026-07-19T21:46:27.173638+03:00,_0,a89f632a8881,Strovolos,Lemesou Ave,0
2026-07-19T18:41:52Z,2026-07-19T21:46:27.173638+03:00,_1,ff2249fa74b9,Strovolos,Lemesou Ave,4
2026-07-19T18:41:52Z,2026-07-19T21:46:27.173638+03:00,_2,002a54c51467,A1,Archiepiskopou Makariou III Ave,0
2026-07-19T18:41:52Z,2026-07-19T21:46:27.173638+03:00,_0,23e9d057024d,,Lemesou Ave,0
2026-07-19T18:41:52Z,2026-07-19T21:46:27.173638+03:00,_1,ff2249fa74b9,Strovolos,Lemesou Ave,4
2026-07-19T18:41:52Z,2026-07-19T21:46:27.173638+03:00,_2,726abfd22a60,A1,Evagorou Ave,0
2026-07-20T04:09:09Z,2026-07-20T07:13:45.017709+03:00,_0,fe72ea2b224f,Strovolos,Lemesou Ave,0
2026-07-20T04:09:09Z,2026-07-20T07:13:45.017709+03:00,_1,1c3025f6d361,Strovolos,Lemesou Ave,3
2026-07-20T04:09:09Z,2026-07-20T07:13:45.017709+03:00,_2,7792802c8552,Aglantzia,Archiepiskopou Makariou III Ave,0
2026-07-20T04:09:09Z,2026-07-20T07:13:45.017709+03:00,_0,cdd9246a055f,E110,E147 - Archiepiskopou Makariou III Ave,0
2026-07-20T04:09:09Z,2026-07-20T07:13:45.017709+03:00,_1,f8a1b1df72c7,Agias Filaxeos,E147 - Archiepiskopou Makariou III Ave,3
2026-07-20T04:09:09Z,2026-07-20T07:13:45.017709+03:00,_0,d0dc64f54734,,Lemesou Ave,0
2026-07-20T04:09:09Z,2026-07-20T07:13:45.017709+03:00,_1,1c3025f6d361,Strovolos,Lemesou Ave,3
2026-07-20T04:09:09Z,2026-07-20T07:13:45.017709+03:00,_2,aea2144af660,Aglantzia,Evagorou Ave,0
2026-07-20T07:29:01Z,2026-07-20T10:33:36.737519+03:00,_0,fe72ea2b224f,Strovolos,Lemesou Ave,0
2026-07-20T07:29:01Z,2026-07-20T10:33:36.737519+03:00,_1,16a08779ce14,Strovolos,Lemesou Ave,4
2026-07-20T07:29:01Z,2026-07-20T10:33:36.737519+03:00,_2,a9b7fbe4ad39,A1,E164 - Armenias,0
2026-07-20T07:29:01Z,2026-07-20T10:33:36.737519+03:00,_3,8b530b355b26,Lemesou Ave,Archiepiskopou Makariou III Ave,3
2026-07-20T07:29:01Z,2026-07-20T10:33:36.737519+03:00,_0,5605f34ad0da,E110,E147 - Archiepiskopou Makariou III Ave,0
2026-07-20T07:29:01Z,2026-07-20T10:33:36.737519+03:00,_1,676c339d8b55,Agias Filaxeos,E147 - Archiepiskopou Makariou III Ave,3
2026-07-20T07:29:01Z,2026-07-20T10:33:36.737519+03:00,_0,137f66eaa4ab,E147 - Archiepiskopou Makariou III Ave,Agias Filaxeos,3
2026-07-20T07:29:01Z,2026-07-20T10:33:36.737519+03:00,_1,545a189c2e96,Agias Filaxeos,Agias Filaxeos,0
2026-07-20T07:29:01Z,2026-07-20T10:33:36.737519+03:00,_2,2b357aa19546,Agias Filaxeos,Agias Filaxeos,1
2026-07-20T07:29:01Z,2026-07-20T10:33:36.737519+03:00,_3,1af07505b864,E147 - Archiepiskopou Makariou III Ave,E110,0
2026-07-20T07:29:01Z,2026-07-20T10:33:36.737519+03:00,_0,d0dc64f54734,,Lemesou Ave,0
2026-07-20T07:29:01Z,2026-07-20T10:33:36.737519+03:00,_1,16a08779ce14,Strovolos,Lemesou Ave,4
2026-07-20T07:29:01Z,2026-07-20T10:33:36.737519+03:00,_2,a9b7fbe4ad39,A1,E164 - Armenias,0
2026-07-20T07:29:01Z,2026-07-20T10:33:36.737519+03:00,_3,3dec49aff703,Lemesou Ave,Archiepiskopou Makariou III Ave,3
2026-07-20T07:29:01Z,2026-07-20T10:33:36.737519+03:00,_4,4d0504689f6c,Lemesou Ave,E1302 - Nikis Ave,0
2026-07-20T07:29:01Z,2026-07-20T10:33:36.737519+03:00,_5,910016111853,B18 - Georgiou Griva Digeni Ave,B18 - Georgiou Griva Digeni Ave,4
2026-07-20T07:29:01Z,2026-07-20T10:33:36.737519+03:00,_6,bbf67e32aa17,B18 - Georgiou Griva Digeni Ave,Evagorou Ave,0
2026-07-20T10:26:35Z,2026-07-20T13:31:10.787013+03:00,_0,0e8ed23bd19c,E110,E147 - Archiepiskopou Makariou III Ave,0
2026-07-20T10:26:35Z,2026-07-20T13:31:10.787013+03:00,_1,0047479cf4c6,Agias Filaxeos,E147 - Archiepiskopou Makariou III Ave,3
2026-07-20T10:26:35Z,2026-07-20T13:31:10.787013+03:00,_0,044a01c053a4,E147 - Archiepiskopou Makariou III Ave,Agias Filaxeos,3
2026-07-20T10:26:35Z,2026-07-20T13:31:10.787013+03:00,_1,9e99a410e0b1,E147 - Archiepiskopou Makariou III Ave,Agias Filaxeos,0
2026-07-20T10:26:35Z,2026-07-20T13:31:10.787013+03:00,_2,a4260c51b19c,Steliou Kyriakidi,,4
